,id,cari,mig,sex,age,fam_size,rural_urban
2026,175260766,2,0,Woman,38,6,Rural
2027,175260764,1,0,Woman,40,10,Rural
2028,175260762,1,0,Woman,53,4,Rural
2029,175254895,1,1,Woman,27,7,Rural
2030,175254802,2,1,Woman,22,4,Rural
2031,175254605,2,1,Woman,19,3,Rural
2032,175254558,2,0,Man,80,2,Rural
2033,175254469,2,1,Woman,32,4,Rural
2034,175254225,2,0,Woman,69,5,Rural
2035,175254004,2,1,Man,36,2,Rural
2036,175253835,1,0,Man,52,8,Rural
2037,175253763,2,1,Woman,19,6,Rural
2038,175253603,1,0,Woman,36,6,Rural
2039,175246427,1,1,Man,53,5,Urban
2040,175246425,2,1,Man,50,7,Urban
2041,175246422,3,1,Woman,46,6,Urban
2042,175246421,1,1,Woman,19,8,Urban
2043,175246419,1,1,Woman,53,7,Urban
2044,175246417,1,1,Woman,71,3,Rural
2045,175236040,2,0,Man,32,7,Rural
2046,175236037,1,0,Woman,79,2,Rural
2047,175236035,2,1,Woman,36,3,Rural
2048,175236031,2,1,Woman,62,5,Rural
2049,175155253,2,0,Man,54,6,Rural
2050,175155252,2,1,Woman,48,4,Rural
2051,175155251,2,0,Woman,50,8,Rural
2052,175155250,2,0,Woman,33,5,Rural
2053,175155249,1,0,Woman,49,8,Rural
2054,175154234,3,0,Woman,32,3,Rural
2055,175154233,3,1,Man,41,6,Rural
2056,175154232,3,0,Woman,25,3,Rural
2057,175154231,3,0,Woman,22,6,Rural
2058,175152750,1,0,Man,76,2,Rural
2059,175152749,1,0,Man,29,3,Rural
2060,175152748,1,1,Man,37,4,Rural
2061,175152747,1,1,Woman,24,3,Rural
2062,175152746,1,0,Woman,85,2,Rural
2063,175151283,2,1,Woman,43,9,Urban
2064,175151282,1,0,Woman,27,4,Urban
2065,175151279,1,0,Man,54,3,Urban
2066,175151278,1,0,Woman,39,6,Urban
2067,175151277,1,0,Woman,64,1,Urban
2068,175150945,1,1,Woman,37,3,Urban
2069,175150944,1,0,Woman,48,3,Urban
2070,175150943,1,0,Woman,63,3,Urban
2071,175150942,2,0,Woman,58,3,Urban
2072,175150941,1,0,Woman,43,7,Urban
2073,175150897,1,0,Woman,29,2,Rural
2074,175150896,2,0,Woman,38,3,Rural
2075,175150895,2,0,Man,54,4,Rural
2076,175150894,2,0,Woman,43,4,Rural
2077,175150797,1,0,Woman,69,2,Urban
2078,175150795,1,0,Woman,50,6,Urban
2079,175150794,1,0,Woman,36,8,Urban
2080,175150793,1,1,Woman,30,3,Urban
2081,175150792,1,0,Man,21,2,Urban
2082,175150031,1,0,Woman,32,5,Rural
2083,175150029,1,0,Woman,73,6,Rural
2084,175150026,1,0,Woman,61,4,Rural
2085,175150024,1,1,Woman,50,7,Rural
2086,175150021,2,0,Woman,59,5,Rural
2087,175150017,2,1,Woman,59,7,Rural
2088,175150013,2,0,Woman,41,4,Rural
2089,175149463,1,0,Man,32,5,Rural
2090,175149462,2,1,Woman,18,4,Rural
2091,175149460,1,0,Woman,18,4,Rural
2092,175149459,1,0,Man,34,4,Rural
2093,175149252,2,0,Man,46,4,Rural
2094,175149251,3,0,Woman,30,5,Rural
2095,175149250,2,1,Woman,48,9,Rural
2096,175149248,3,0,Man,32,6,Rural
2097,175149204,2,0,Man,50,4,Urban
2098,175149203,2,0,Man,68,6,Urban
2099,175149202,2,0,Man,67,4,Urban
2100,175149200,2,1,Woman,48,7,Urban
2101,175149197,2,1,Woman,42,4,Urban
2102,175149191,2,0,Man,51,3,Urban
2103,175149190,2,1,Woman,47,5,Urban
2104,175149189,2,1,Man,40,5,Urban
2105,175149186,1,0,Woman,55,9,Urban
2106,175149183,1,1,Woman,39,6,Urban
2107,175149177,2,1,Woman,62,5,Urban
2108,175149175,1,0,Woman,46,5,Urban
2109,175149174,2,0,Woman,60,4,Urban
2110,175149173,2,1,Woman,40,5,Urban
2111,175149172,1,0,Woman,75,2,Urban
2112,175149128,2,0,Man,50,3,Rural
2113,175149127,3,0,Woman,39,3,Rural
2114,175149125,3,0,Woman,39,3,Rural
2115,175149108,1,0,Woman,25,3,Urban
2116,175149106,2,0,Woman,38,3,Urban
2117,175149104,1,0,Woman,44,5,Urban
2118,175149103,2,0,Man,20,6,Urban
2119,175149101,1,0,Man,68,6,Urban
2120,175148513,1,1,Man,42,3,Urban
2121,175148511,2,1,Woman,73,4,Urban
2122,175148510,2,1,Woman,15,6,Urban
2123,175148509,1,0,Woman,43,2,Urban
2124,175148507,1,2,Woman,48,4,Urban
2125,175148484,1,0,Man,50,6,Rural
2126,175148481,3,0,Man,30,7,Rural
2127,175148478,1,1,Woman,53,5,Rural
2128,175148477,1,0,Woman,42,8,Rural
2129,175148475,1,0,Woman,70,6,Rural
2130,175148277,1,0,Man,80,3,Rural
2131,175148275,1,0,Woman,23,3,Rural
2132,175148273,1,0,Woman,50,5,Rural
2133,175148271,1,2,Woman,39,4,Rural
2134,175148269,1,2,Woman,29,4,Rural
2135,175148172,1,0,Woman,34,6,Rural
2136,175148169,1,0,Woman,37,4,Rural
2137,175148167,1,0,Woman,31,5,Rural
2138,175148164,1,0,Woman,65,2,Rural
2139,175148162,1,0,Woman,76,2,Rural
2140,175148067,1,0,Woman,39,6,Rural
2141,175148064,2,0,Man,62,3,Rural
2142,175148061,1,0,Woman,30,4,Rural
2143,175148054,2,0,Woman,44,5,Rural
2144,175148049,1,0,Woman,56,2,Rural
2145,175147944,3,0,Woman,47,5,Rural
2146,175147943,2,0,Woman,48,4,Rural
2147,175147940,3,0,Woman,82,2,Rural
2148,175147934,2,0,Man,78,1,Rural
2149,175147932,2,0,Woman,30,3,Rural
2150,175147887,3,0,Woman,64,4,Rural
2151,175147884,3,0,Woman,49,7,Rural
2152,175147881,3,0,Woman,33,8,Rural
2153,175147879,3,0,Woman,22,6,Rural
2154,175147877,3,0,Man,67,14,Rural
2155,175146595,1,0,Woman,65,5,Urban
2156,175146594,2,1,Woman,38,7,Urban
2157,175146593,1,0,Woman,40,3,Urban
2158,175146592,1,0,Woman,66,2,Urban
2159,175146590,1,0,Man,21,7,Urban
2160,175145498,2,0,Man,59,4,Rural
2161,175145495,1,0,Woman,64,3,Rural
2162,175145491,2,0,Woman,57,2,Rural
2163,175145489,1,0,Man,33,5,Rural
2164,175145488,1,0,Woman,63,3,Rural
2165,175145487,2,0,Woman,33,4,Rural
2166,175145486,1,1,Woman,34,4,Rural
2167,175145485,2,0,Woman,33,6,Rural
2168,175145484,2,1,Woman,35,5,Rural
2169,175145479,1,1,Woman,34,3,Rural
2170,175145406,1,1,Woman,18,3,Rural
2171,175145402,1,0,Man,53,8,Rural
2172,175145399,2,1,Woman,22,7,Rural
2173,175145398,2,0,Man,63,5,Rural
2174,175144784,2,0,Man,30,4,Rural
2175,175144780,1,0,Man,78,4,Rural
2176,175144777,1,0,Woman,68,7,Rural
2177,175144773,1,1,Man,22,4,Rural
2178,175144770,1,0,Woman,35,3,Rural
2179,175144768,2,0,Woman,29,3,Rural
2180,175143506,1,0,Man,73,4,Rural
2181,175143502,1,0,Woman,33,4,Rural
2182,175143496,1,0,Woman,63,9,Rural
2183,175143488,1,1,Man,48,9,Rural
2184,175143479,1,1,Woman,57,6,Rural
2185,175142726,2,0,Woman,89,5,Urban
2186,175142724,3,0,Woman,65,8,Urban
2187,175142721,3,1,Woman,45,4,Urban
2188,175142717,3,0,Woman,52,11,Urban
2189,175142712,2,0,Woman,45,7,Urban
2190,175142707,2,1,Woman,61,6,Urban
2191,175142543,2,1,Man,29,3,Rural
2192,175142541,2,1,Woman,40,6,Rural
2193,175142539,1,1,Woman,62,5,Rural
2194,175142535,2,0,Woman,62,8,Rural
2195,175142531,2,1,Woman,25,4,Rural
2196,175142526,2,0,Woman,54,6,Rural
2197,175142522,1,1,Man,20,6,Rural
2198,175139058,3,0,Woman,36,2,Rural
2199,175139054,2,0,Woman,40,5,Rural
2200,175139049,2,0,Woman,31,4,Rural
2201,175139044,2,1,Woman,53,4,Rural
2202,175139041,3,0,Woman,67,4,Rural
2203,175138660,2,0,Woman,28,4,Rural
2204,175138654,2,1,Woman,29,4,Rural
2205,175138651,1,0,Woman,58,3,Rural
2206,175138393,2,0,Woman,45,3,Rural
2207,175138391,2,0,Woman,52,6,Rural
2208,175138387,1,0,Woman,75,1,Rural
2209,175138385,2,1,Woman,35,3,Rural
2210,175138379,2,0,Woman,40,2,Rural
2211,175138359,2,0,Woman,57,4,Rural
2212,175138356,1,1,Man,48,3,Rural
2213,175138066,1,1,Man,55,6,Rural
2214,175138062,2,1,Woman,44,4,Rural
2215,175138060,2,1,Woman,41,7,Rural
2216,175138058,1,0,Woman,30,6,Rural
2217,175138003,1,0,Woman,18,3,Rural
2218,175138002,2,0,Woman,50,6,Rural
2219,175137998,1,0,Woman,52,3,Rural
2220,175137868,1,0,Woman,28,3,Urban
2221,175137866,1,1,Woman,66,7,Rural
2222,175137865,1,1,Woman,47,6,Rural
2223,175137863,1,1,Woman,26,4,Rural
2224,175137862,2,1,Man,18,4,Rural
2225,175137719,2,1,Woman,36,2,Rural
2226,175137716,2,1,Woman,55,3,Rural
2227,175137713,2,0,Woman,32,4,Rural
2228,175137595,1,1,Woman,28,3,Rural
2229,175137594,1,1,Woman,42,3,Rural
2230,175137588,1,1,Man,70,7,Rural
2231,175137336,1,1,Woman,28,5,Rural
2232,175137331,1,0,Man,24,2,Rural
2233,175137326,2,0,Man,67,6,Rural
2234,175136278,1,0,Woman,25,2,Rural
2235,175136276,2,0,Woman,68,5,Rural
2236,175136274,1,0,Woman,51,8,Rural
2237,175136273,2,0,Woman,30,7,Rural
2238,175136268,1,0,Man,67,5,Rural
2239,175136265,2,1,Woman,54,5,Rural
2240,175136197,2,0,Man,48,2,Rural
2241,175136193,3,0,Woman,74,5,Rural
2242,175136189,1,0,Woman,61,3,Rural
2243,175136186,2,0,Woman,33,4,Rural
2244,175136182,2,0,Woman,42,3,Rural
2245,175136176,1,0,Woman,48,4,Rural
2246,175136157,1,0,Man,72,3,Rural
2247,175136154,1,1,Woman,40,4,Rural
2248,175136151,2,0,Woman,26,5,Rural
2249,175136149,2,1,Woman,35,5,Rural
2250,175136147,2,0,Woman,52,6,Rural
2251,175136142,1,1,Woman,32,4,Rural
2252,175135933,2,1,Woman,21,3,Rural
2253,175135929,2,0,Woman,32,4,Rural
2254,175135926,2,0,Man,38,3,Rural
2255,175135923,2,0,Woman,66,2,Rural
2256,175135920,1,1,Woman,52,3,Urban
2257,175135918,2,0,Woman,68,3,Rural
2258,175135917,1,1,Woman,30,4,Urban
2259,175135916,2,1,Woman,49,11,Rural
2260,175135913,1,0,Man,31,6,Rural
2261,175135910,2,1,Woman,30,5,Rural
2262,175135891,3,1,Woman,24,3,Rural
2263,175135890,3,0,Woman,60,3,Rural
2264,175135886,3,0,Woman,26,3,Rural
2265,175135880,4,0,Woman,34,5,Rural
2266,175135878,3,0,Woman,32,7,Rural
2267,175135875,1,0,Man,31,3,Rural
2268,175135644,1,0,Man,48,4,Rural
2269,175135640,2,1,Woman,25,4,Rural
2270,175135637,1,0,Woman,63,2,Rural
2271,175135634,1,1,Man,52,5,Rural
2272,175135633,1,1,Woman,53,5,Rural
2273,175135631,2,1,Woman,32,6,Rural
2274,175133663,2,1,Woman,36,5,Rural
2275,175133642,2,0,Woman,62,4,Rural
2276,175133638,1,1,Woman,35,3,Rural
2277,175133217,2,0,Woman,52,11,Rural
2278,175133206,2,0,Woman,65,6,Rural
2279,175133189,2,0,Woman,32,4,Rural
2280,175133182,2,0,Woman,26,7,Rural
2281,175132859,2,1,Woman,37,5,Rural
2282,175132855,2,0,Woman,76,6,Rural
2283,175132845,1,0,Woman,61,2,Rural
2284,175132839,2,0,Woman,63,3,Rural
2285,175132830,2,0,Woman,60,6,Rural
2286,175132765,1,0,Woman,18,6,Rural
2287,175132760,2,0,Man,39,4,Rural
2288,175132753,2,0,Man,52,6,Rural
2289,175132751,1,0,Woman,29,6,Rural
2290,175132685,1,0,Man,62,2,Rural
2291,175132683,2,1,Woman,36,4,Rural
2292,175132682,1,2,Woman,27,4,Rural
2293,175132633,2,1,Woman,26,5,Rural
2294,175132630,1,0,Woman,62,4,Rural
2295,175132628,2,1,Woman,32,6,Rural
2296,175132572,2,1,Woman,31,5,Rural
2297,175132568,2,0,Woman,63,3,Rural
2298,175132558,1,1,Woman,22,3,Rural
2299,175132549,2,1,Woman,20,2,Rural
2300,175132328,1,0,Woman,20,3,Rural
2301,175132321,1,1,Man,67,6,Rural
2302,175132315,1,2,Woman,42,2,Rural
2303,175132299,2,0,Woman,37,3,Rural
2304,175131640,2,0,Woman,38,4,Rural
2305,175131637,2,1,Woman,39,4,Rural
2306,175131635,1,1,Man,28,2,Rural
2307,175131633,1,0,Man,58,2,Rural
2308,175131630,3,0,Woman,67,4,Rural
2309,175128153,1,0,Woman,56,4,Rural
2310,175128151,2,0,Man,24,4,Rural
2311,175128150,2,0,Woman,65,5,Rural
2312,175128034,2,0,Woman,72,6,Rural
2313,175128033,1,1,Woman,36,4,Rural
2314,175128032,2,1,Man,49,1,Rural
2315,175127610,2,0,Woman,54,5,Rural
2316,175127596,2,0,Man,40,2,Rural
2317,175127514,2,0,Woman,68,3,Rural
2318,175127496,3,2,Woman,18,2,Rural
2319,175127459,2,0,Woman,68,4,Rural
2320,175127429,2,1,Woman,26,5,Rural
2321,175127416,3,0,Woman,22,4,Rural
2322,175127393,3,2,Woman,25,6,Rural
2323,175127335,4,0,Woman,35,4,Rural
2324,175127311,3,1,Man,35,4,Urban
2325,175127303,2,1,Man,30,3,Urban
2326,175127285,2,1,Woman,55,3,Urban
2327,175124751,1,1,Man,40,4,Rural
2328,175124746,2,0,Man,30,4,Rural
2329,175124738,1,0,Woman,40,4,Rural
2330,175124731,2,0,Woman,71,3,Rural
2331,175124729,2,1,Woman,55,8,Rural
2332,175124361,2,1,Woman,88,3,Rural
2333,175124359,1,0,Woman,57,2,Rural
2334,175124358,2,1,Woman,47,10,Rural
2335,175124356,2,0,Man,67,4,Rural
2336,175124354,2,0,Man,58,4,Rural
2337,175124045,1,0,Woman,51,4,Rural
2338,175124040,2,1,Woman,32,5,Rural
2339,175124034,1,1,Woman,53,4,Rural
2340,175124032,2,0,Man,45,1,Rural
2341,175124029,2,0,Woman,34,3,Rural
2342,175124025,1,1,Woman,37,3,Rural
2343,175123946,1,0,Man,49,1,Rural
2344,175123886,3,0,Woman,40,9,Rural
2345,175123849,2,1,Woman,28,3,Rural
2346,175123807,1,0,Woman,61,5,Rural
2347,175123578,2,0,Woman,25,3,Rural
2348,175123577,2,0,Woman,56,4,Rural
2349,175123572,2,0,Woman,33,5,Rural
2350,175123568,2,0,Woman,43,4,Rural
2351,175123563,2,0,Man,59,8,Rural
2352,175123559,3,1,Man,43,5,Rural
2353,175123556,1,0,Woman,20,3,Rural
2354,175123552,1,0,Woman,45,6,Rural
2355,175123547,1,0,Man,74,3,Rural
2356,175123544,1,0,Woman,27,3,Rural
2357,175123277,1,1,Woman,36,4,Rural
2358,175123274,2,0,Woman,71,3,Rural
2359,175123266,1,1,Woman,35,6,Rural
2360,175123259,1,1,Man,51,4,Rural
2361,175123013,1,0,Woman,60,2,Rural
2362,175123012,1,0,Woman,23,4,Rural
2363,175123010,1,0,Man,55,5,Rural
2364,175123009,2,1,Man,46,4,Rural
2365,175123007,1,1,Woman,54,1,Rural
2366,175122639,1,1,Woman,31,5,Rural
2367,175122636,1,1,Woman,31,4,Rural
2368,175122633,1,0,Woman,76,3,Rural
2369,175122629,1,0,Woman,60,2,Rural
2370,175122622,1,0,Man,62,4,Rural
2371,175120623,2,1,Man,66,5,Rural
2372,175120619,2,1,Woman,32,3,Rural
2373,175120615,2,1,Man,46,5,Rural
2374,175119921,1,0,Woman,47,2,Rural
2375,175119904,1,0,Woman,39,5,Rural
2376,175119899,1,1,Man,55,5,Rural
2377,175119893,1,0,Man,50,4,Rural
2378,175119892,1,1,Man,31,4,Rural
2379,175119885,1,0,Woman,79,10,Rural
2380,175111372,2,1,Woman,32,4,Urban
2381,175111344,1,0,Woman,19,5,Urban
2382,175111341,1,1,Man,30,7,Urban
2383,175111328,1,1,Man,38,4,Urban
2384,175111327,1,1,Woman,36,12,Urban
2385,175111321,2,1,Woman,22,3,Rural
2386,175111318,1,1,Man,54,3,Rural
2387,175111316,2,1,Man,51,3,Rural
2388,175111311,1,1,Woman,58,6,Urban
2389,175111309,1,1,Man,26,4,Urban
2390,175111308,2,1,Man,36,8,Urban
2391,175111303,1,1,Woman,80,6,Urban
2392,175111299,1,1,Woman,32,2,Urban
2393,175111296,2,0,Woman,56,2,Urban
2394,175111294,1,0,Woman,42,3,Urban
2395,175111288,2,1,Man,29,5,Urban
2396,175111287,2,1,Man,51,2,Urban
2397,175111286,2,1,Woman,22,8,Urban
2398,175111281,3,2,Man,50,7,Urban
2399,175111279,1,0,Woman,65,6,Urban
2400,175111255,2,1,Man,63,1,Urban
2401,175111250,1,0,Woman,27,3,Urban
2402,175111249,1,0,Man,20,10,Urban
2403,175111244,2,1,Man,36,5,Urban
2404,175111241,1,1,Man,51,8,Urban
2405,175110367,2,1,Man,62,4,Rural
2406,175110365,2,0,Woman,60,2,Rural
2407,175110364,2,1,Woman,26,4,Rural
2408,175108097,3,0,Woman,46,4,Rural
2409,175108092,3,1,Woman,44,6,Rural
2410,175108086,3,0,Woman,16,3,Rural
2411,175108083,3,0,Woman,71,10,Rural
2412,175107909,2,0,Woman,25,6,Rural
2413,175107904,2,1,Man,71,3,Rural
2414,175107550,2,1,Woman,32,4,Rural
2415,175107547,2,1,Man,61,4,Rural
2416,175107545,2,1,Woman,53,10,Rural
2417,175107544,2,0,Woman,58,5,Rural
2418,175106783,1,1,Woman,56,3,Rural
2419,175106781,2,1,Woman,57,5,Rural
2420,175106778,2,0,Woman,61,5,Rural
2421,175106776,2,0,Man,62,2,Rural
2422,175106775,2,1,Woman,44,4,Rural
2423,175105347,2,1,Woman,32,5,Rural
2424,175105341,1,1,Woman,39,5,Rural
2425,175105326,2,0,Woman,64,2,Rural
2426,175105087,2,1,Man,41,3,Rural
2427,175105081,2,1,Woman,58,4,Rural
2428,175105075,2,0,Woman,45,4,Rural
2429,175104259,1,0,Woman,52,3,Rural
2430,175104256,2,0,Woman,47,5,Rural
2431,175104235,1,1,Woman,21,4,Rural
2432,175103947,1,0,Woman,26,5,Rural
2433,175103946,2,0,Woman,45,5,Rural
2434,175103812,2,1,Woman,26,4,Rural
2435,175103805,1,1,Woman,59,2,Rural
2436,175103802,1,0,Woman,80,4,Rural
2437,175101963,3,1,Woman,28,3,Rural
2438,175100549,2,1,Man,27,4,Rural
2439,175100536,1,1,Man,20,5,Rural
2440,175100526,1,1,Man,29,3,Rural
2441,175100515,2,0,Woman,49,5,Rural
2442,175100503,1,1,Woman,28,3,Rural
2443,175100495,1,1,Woman,25,9,Rural
2444,175100486,1,1,Woman,33,5,Rural
2445,175100472,2,1,Woman,32,5,Rural
2446,175100464,1,1,Woman,44,5,Rural
2447,175100446,1,1,Woman,42,4,Rural
2448,175100418,1,1,Man,61,3,Rural
2449,175094656,2,0,Man,57,7,Urban
2450,175094648,2,0,Woman,56,7,Urban
2451,175094640,2,1,Woman,36,3,Urban
2452,175094463,1,0,Woman,55,4,Urban
2453,175094460,2,0,Woman,30,5,Urban
2454,175094455,2,0,Woman,42,2,Urban
2455,175094451,2,0,Woman,58,3,Urban
2456,175094442,2,0,Man,65,3,Urban
2457,175094436,1,0,Man,35,3,Rural
2458,175094427,2,1,Woman,32,3,Rural
2459,175094397,2,1,Woman,38,3,Rural
2460,175094355,3,1,Woman,27,4,Rural
2461,175094342,2,1,Woman,30,5,Rural
2462,175094152,1,0,Woman,29,3,Urban
2463,175094136,1,1,Man,18,3,Urban
2464,175091920,2,0,Man,56,3,Urban
2465,175091916,2,0,Woman,37,5,Rural
2466,175091910,2,0,Woman,57,5,Urban
2467,175091639,1,0,Woman,61,5,Urban
2468,175091631,2,0,Woman,26,4,Urban
2469,175091095,1,0,Woman,24,4,Urban
2470,175091092,2,0,Woman,37,8,Urban
2471,175091087,1,2,Woman,39,5,Urban
2472,175090210,1,0,Woman,83,5,Rural
2473,175090198,1,1,Woman,22,5,Rural
2474,175089547,2,0,Woman,37,3,Rural
2475,175089540,1,1,Man,21,5,Rural
2476,175089530,2,1,Woman,65,3,Rural
2477,175087105,1,0,Woman,52,3,Urban
2478,175087097,1,0,Woman,36,4,Urban
2479,175086357,1,1,Woman,30,3,Rural
2480,175086334,1,1,Woman,49,4,Rural
2481,175086312,2,1,Woman,31,4,Rural
2482,175086265,1,0,Woman,45,4,Rural
2483,175086122,1,0,Man,79,3,Rural
2484,175086106,2,1,Woman,39,5,Rural
2485,175086089,1,1,Woman,53,6,Rural
2486,175086054,1,1,Woman,35,4,Rural
2487,175086043,2,0,Man,73,5,Rural
2488,175086020,1,1,Woman,36,5,Rural
2489,175083625,2,1,Woman,30,4,Rural
2490,175083337,1,1,Woman,45,5,Urban
2491,175082369,2,1,Woman,48,4,Urban
2492,175082364,2,1,Woman,52,7,Rural
2493,175082359,2,1,Woman,22,3,Rural
2494,175082351,2,1,Woman,27,6,Rural
2495,175082348,2,1,Man,46,6,Rural
2496,175077366,2,1,Man,59,6,Urban
2497,175440603,1,0,Woman,33,1,Rural
2498,174954885,2,0,Woman,40,8,Urban
2499,174954876,1,1,Woman,18,6,Urban
2500,174954870,2,0,Man,76,2,Urban
2501,174954865,2,1,Woman,70,4,Urban
2502,174954861,2,0,Woman,35,6,Urban
2503,174954858,1,0,Woman,73,7,Urban
2504,174954853,1,0,Woman,47,8,Rural
2505,174954847,3,1,Woman,52,10,Rural
2506,174945517,1,0,Man,56,4,Rural
2507,174945511,1,0,Woman,29,4,Rural
2508,174945503,2,1,Woman,46,2,Rural
2509,174945497,1,1,Woman,27,7,Rural
2510,174945486,1,0,Woman,90,8,Rural
2511,174937787,2,0,Man,47,4,Urban
2512,174937783,1,1,Woman,46,2,Urban
2513,174937782,2,0,Woman,29,5,Urban
2514,174937781,1,0,Woman,39,4,Urban
2515,174937780,1,0,Man,60,5,Urban
2516,174937778,1,1,Woman,43,4,Urban
2517,174937777,2,0,Woman,50,4,Urban
2518,174937776,2,1,Woman,20,7,Urban
2519,174937773,2,1,Man,49,9,Urban
2520,174937771,1,1,Man,40,4,Urban
2521,174937770,1,0,Man,70,4,Urban
2522,174937769,1,1,Woman,25,5,Urban
2523,174937766,1,1,Woman,22,5,Urban
2524,174937125,1,0,Woman,66,2,Urban
2525,174937123,2,0,Woman,50,2,Urban
2526,174937122,2,1,Man,46,10,Urban
2527,174937121,1,1,Man,41,4,Urban
2528,174937119,2,0,Woman,30,5,Urban
2529,174937117,1,0,Woman,50,3,Urban
2530,174937114,2,1,Woman,28,6,Urban
2531,174933878,1,1,Woman,38,3,Rural
2532,174933876,1,1,Woman,30,3,Rural
2533,174933875,2,0,Woman,24,4,Rural
2534,174933873,1,1,Woman,29,3,Rural
2535,174933871,1,0,Woman,23,4,Rural
2536,174932855,2,0,Woman,63,4,Urban
2537,174932852,1,0,Woman,60,4,Urban
2538,174932850,2,0,Woman,34,4,Urban
2539,174932848,2,0,Woman,39,7,Urban
2540,174932847,2,0,Woman,60,5,Urban
2541,174932554,1,0,Woman,59,6,Urban
2542,174932552,1,0,Woman,65,1,Urban
2543,174932550,1,1,Woman,47,7,Urban
2544,174932548,2,1,Woman,40,6,Urban
2545,174932546,1,1,Man,18,5,Urban
2546,174932508,2,0,Woman,54,4,Urban
2547,174932502,3,1,Woman,28,4,Urban
2548,174932498,2,0,Woman,58,6,Urban
2549,174932496,2,1,Woman,54,2,Urban
2550,174932495,2,1,Woman,47,4,Urban
2551,174932320,2,0,Woman,31,3,Rural
2552,174932316,2,0,Woman,64,2,Rural
2553,174932313,2,0,Woman,21,2,Rural
2554,174932312,2,0,Woman,30,1,Rural
2555,174932197,1,1,Woman,32,4,Urban
2556,174932196,1,1,Woman,40,3,Urban
2557,174932194,1,1,Woman,27,3,Urban
2558,174932192,1,1,Woman,45,8,Urban
2559,174932187,2,1,Woman,26,3,Urban
2560,174929777,2,1,Woman,27,4,Urban
2561,174929772,1,0,Man,83,3,Urban
2562,174929769,1,0,Woman,35,4,Urban
2563,174929766,2,0,Man,59,2,Urban
2564,174929763,3,0,Woman,35,6,Urban
2565,174929519,2,0,Woman,40,6,Urban
2566,174929515,2,0,Man,45,9,Urban
2567,174929488,1,0,Man,67,2,Urban
2568,174929486,1,0,Woman,23,6,Urban
2569,174929482,2,0,Woman,27,3,Urban
2570,174929407,1,1,Woman,54,4,Urban
2571,174929405,1,0,Woman,35,4,Urban
2572,174929403,1,0,Woman,56,2,Urban
2573,174929401,2,2,Woman,36,4,Urban
2574,174929399,1,1,Woman,50,2,Urban
2575,174929362,1,1,Man,35,3,Rural
2576,174929361,2,1,Woman,35,5,Rural
2577,174929358,1,0,Woman,31,2,Rural
2578,174929357,2,1,Woman,48,3,Rural
2579,174928634,2,0,Woman,65,2,Urban
2580,174928633,2,0,Woman,67,2,Urban
2581,174928384,1,1,Man,28,2,Rural
2582,174928383,2,1,Woman,43,4,Rural
2583,174928381,2,0,Man,50,4,Rural
2584,174928380,2,1,Man,21,2,Rural
2585,174928378,2,1,Woman,28,4,Rural
2586,174927484,2,0,Woman,48,5,Urban
2587,174927481,1,0,Woman,54,8,Urban
2588,174927479,2,0,Woman,23,4,Urban
2589,174927476,1,1,Man,32,4,Urban
2590,174927474,1,0,Man,60,2,Urban
2591,174926806,1,0,Man,84,4,Urban
2592,174926634,1,0,Woman,55,7,Urban
2593,174926614,2,0,Man,86,1,Urban
2594,174926613,2,0,Woman,68,2,Urban
2595,174926612,1,1,Woman,21,13,Urban
2596,174926610,1,0,Woman,36,5,Urban
2597,174926609,1,0,Woman,66,6,Urban
2598,174926566,1,0,Woman,50,6,Urban
2599,174925719,1,0,Woman,49,4,Urban
2600,174925495,2,1,Man,38,7,Urban
2601,174925491,3,0,Woman,57,4,Urban
2602,174925489,1,1,Man,31,6,Urban
2603,174925488,1,1,Woman,29,8,Urban
2604,174925486,2,1,Woman,20,8,Urban
2605,174925484,1,0,Man,57,3,Urban
2606,174925469,1,0,Woman,74,3,Urban
2607,174925468,1,0,Woman,55,6,Urban
2608,174925466,2,1,Woman,40,4,Urban
2609,174925464,1,0,Woman,35,2,Urban
2610,174925462,1,0,Woman,57,10,Urban
2611,174925388,1,0,Woman,37,6,Urban
2612,174925210,1,1,Man,45,3,Urban
2613,174925081,2,0,Woman,65,3,Rural
2614,174925052,1,1,Man,50,6,Rural
2615,174925010,1,0,Woman,32,4,Rural
2616,174925002,1,0,Woman,59,9,Urban
2617,174924982,3,1,Woman,20,3,Rural
2618,174924943,1,0,Woman,32,4,Rural
2619,174924852,1,0,Woman,55,2,Rural
2620,174924813,1,1,Woman,36,10,Rural
2621,174924779,1,0,Woman,53,7,Rural
2622,174924765,2,0,Woman,55,5,Rural
2623,174924733,1,0,Woman,51,4,Rural
2624,174924689,3,1,Woman,40,10,Rural
2625,174924668,1,1,Man,62,3,Urban
2626,174924598,1,0,Man,23,7,Rural
2627,174924571,2,0,Woman,53,6,Rural
2628,174924547,2,1,Woman,28,7,Rural
2629,174924502,1,0,Woman,54,18,Rural
2630,174924440,2,0,Woman,57,1,Rural
2631,174924369,2,1,Woman,47,5,Rural
2632,174924345,1,0,Man,47,5,Rural
2633,174924300,1,1,Man,61,6,Rural
2634,174924268,1,1,Woman,47,8,Rural
2635,174924238,1,1,Woman,21,7,Urban
2636,174924222,1,0,Woman,89,2,Urban
2637,174924188,1,1,Woman,59,2,Urban
2638,174924160,1,0,Woman,53,3,Urban
2639,174923942,1,1,Man,31,2,Urban
