,_id,CARI_YN,mig_categ,CARI
3301,174595999,0,2,2
3302,174590571,0,1,1
3303,174590568,0,1,2
3304,174590567,0,0,2
3305,174590565,0,0,2
3306,174590564,0,1,2
3307,174572412,0,1,1
3308,174572408,0,1,2
3309,174572403,0,1,1
3310,174572395,0,1,1
3311,174572385,0,1,1
3312,174572380,0,1,2
3313,174372723,1,2,3
3314,174372720,0,1,2
3315,174372718,0,1,2
3316,174372714,1,0,3
3317,174372711,1,0,3
3318,174372709,0,2,2
3319,174372705,0,1,2
3320,174372701,0,0,2
3321,174372698,0,0,2
3322,174372694,1,1,3
3323,174372692,1,0,3
3324,174372689,1,0,3
3325,174372686,0,2,2
3326,174366174,0,0,2
3327,174366170,0,0,2
3328,174366169,0,1,2
3329,174366166,0,0,1
3330,174366162,0,1,1
3331,174364324,1,0,3
3332,174364322,0,1,1
3333,174364321,0,1,2
3334,174364319,0,1,2
3335,174364316,0,0,2
3336,174364315,0,0,1
3337,174364314,0,0,1
3338,174364313,0,2,2
3339,174364311,0,,1
3340,174364310,0,0,2
3341,174364221,0,0,2
3342,174364220,0,2,1
3343,174364219,0,1,1
3344,174364218,0,0,2
3345,174364217,0,1,2
3346,174364216,0,0,2
3347,174364212,0,1,1
3348,174363508,0,0,2
3349,174363506,0,0,1
3350,174363504,0,0,2
3351,174363502,0,0,1
3352,174358920,0,1,1
3353,174358919,0,0,1
3354,174358917,0,1,1
3355,174357778,0,3,2
3356,174357774,1,0,3
3357,174357770,0,0,2
3358,174357768,0,0,2
3359,174357765,0,0,1
3360,174357522,0,0,2
3361,174357519,0,0,1
3362,174357516,0,0,1
3363,174357515,0,0,2
3364,174357514,0,1,2
3365,174351344,0,0,1
3366,174351342,0,0,1
3367,174351341,0,0,1
3368,174351339,0,0,1
3369,174351337,0,0,1
3370,174350429,0,1,2
3371,174350424,0,0,1
3372,174350422,0,1,1
3373,174350420,0,0,2
3374,174350419,0,1,1
3375,174350324,0,0,2
3376,174350322,0,0,2
3377,174349979,0,0,1
3378,174349978,0,0,1
3379,174349977,0,0,2
3380,174349976,0,0,1
3381,174349974,0,0,2
3382,174349727,0,0,1
3383,174349680,0,2,1
3384,174349610,0,3,2
3385,174349396,1,1,3
3386,174349377,0,0,2
3387,174349375,0,1,2
3388,174349373,0,1,1
3389,174349371,0,1,2
3390,174349370,0,1,2
3391,174349170,0,0,1
3392,174348546,0,0,1
3393,174348544,0,0,2
3394,174348543,0,1,2
3395,174348438,0,0,2
3396,174348434,1,0,3
3397,174348416,0,0,2
3398,174348408,0,0,2
3399,174348406,1,0,4
3400,174348350,0,0,1
3401,174348349,0,1,2
3402,174348326,0,0,2
3403,174348325,0,0,1
3404,174348324,0,0,1
3405,174348323,0,1,2
3406,174348321,0,1,1
3407,174348320,1,1,3
3408,174348318,0,0,2
3409,174348317,0,0,1
3410,174348316,0,0,1
3411,174348315,0,1,1
3412,174348273,0,0,2
3413,174348272,0,1,1
3414,174348271,0,0,2
3415,174348268,0,0,2
3416,174348266,0,0,1
3417,174348255,0,0,2
3418,174348250,0,,1
3419,174348246,0,0,1
3420,174348244,0,0,1
3421,174348241,0,1,2
3422,174348223,0,0,1
3423,174348221,0,0,2
3424,174348215,0,0,1
3425,174348212,0,2,1
3426,174348210,0,0,2
3427,174347875,0,1,1
3428,174347872,0,0,1
3429,174347871,0,1,1
3430,174347868,0,0,1
3431,174347867,0,0,1
3432,174347866,0,1,2
3433,174347864,0,,1
3434,174347863,0,1,2
3435,174347862,0,0,2
3436,174347861,0,1,1
3437,174347857,0,0,1
3438,174347854,0,0,1
3439,174347853,0,0,1
3440,174347850,0,1,2
3441,174347845,0,1,1
3442,174345198,1,0,3
3443,174345190,0,0,1
3444,174345186,0,0,2
3445,174345181,0,0,2
3446,174345179,0,,1
3447,174344858,0,1,2
3448,174344854,0,0,2
3449,174344850,0,0,2
3450,174344775,0,0,2
3451,174344774,0,0,2
3452,174344771,0,0,2
3453,174344768,0,0,1
3454,174344764,0,0,1
3455,174339780,0,0,1
3456,174339778,0,1,2
3457,174339774,0,0,2
3458,174339771,0,0,2
3459,174339765,0,0,2
3460,174339763,0,0,2
3461,174339757,0,0,1
3462,174339755,0,0,1
3463,174335701,0,1,1
3464,174335692,0,1,1
3465,174335683,0,2,2
3466,174335675,0,1,1
3467,174335666,0,1,2
3468,174335657,0,3,1
3469,174329385,0,0,2
3470,174329353,0,1,2
3471,174329348,0,1,1
3472,174329166,0,1,2
3473,174329163,0,0,1
3474,174327901,0,1,1
3475,174327899,0,1,2
3476,174327898,0,1,1
3477,174327896,0,0,2
3478,174327895,0,1,2
3479,174327894,0,1,1
3480,174327893,0,1,2
3481,174327892,1,1,3
3482,174327891,0,0,1
3483,174327889,0,0,1
3484,174327886,0,0,2
3485,174327885,0,1,1
3486,174327882,0,0,2
3487,174327879,0,0,1
3488,174327876,0,1,2
3489,174327328,0,0,2
3490,174327327,0,0,2
3491,174327323,0,0,2
3492,174327322,0,0,2
3493,174327320,0,1,2
3494,174324177,0,1,2
3495,174324175,0,0,1
3496,174324174,0,1,1
3497,174324171,0,0,1
3498,174324168,0,1,2
3499,174324165,0,1,1
3500,174324161,0,0,1
3501,174324157,0,0,2
3502,174324123,0,3,1
3503,174324106,0,1,2
3504,174324104,0,0,1
3505,174324098,0,0,2
3506,174323839,0,0,2
3507,174323835,1,0,3
3508,174323833,0,1,2
3509,174323829,0,0,1
3510,174323822,0,1,1
3511,174323668,0,1,1
3512,174323664,0,1,2
3513,174323661,0,0,1
3514,174323658,0,0,2
3515,174323654,0,1,1
3516,174323649,0,0,2
3517,174321252,0,1,1
3518,174321248,0,0,2
3519,174321244,0,3,1
3520,174321241,0,1,1
3521,174320127,0,1,2
3522,174320124,0,0,1
3523,174320117,0,0,1
3524,174320112,0,1,2
3525,174320073,0,1,2
3526,174320067,0,1,2
3527,174320065,0,0,1
3528,174320061,0,1,1
3529,174320055,0,1,2
3530,174319494,0,1,1
3531,174319490,0,1,2
3532,174319488,0,0,1
3533,174319486,0,1,1
3534,174319363,0,1,1
3535,174319360,0,1,1
3536,174319358,0,1,1
3537,174319357,0,0,1
3538,174319355,0,1,1
3539,174319035,0,0,1
3540,174319034,0,1,2
3541,174319032,0,1,1
3542,174319031,0,0,2
3543,174319030,0,0,2
3544,174317772,0,1,1
3545,174317768,0,1,1
3546,174317763,0,1,1
3547,174317756,0,2,1
3548,174317437,0,1,2
3549,174317427,0,0,1
3550,174317418,0,1,2
3551,174317403,0,0,1
3552,174317389,0,1,1
3553,174317043,0,1,1
3554,174317038,0,0,1
3555,174317033,0,0,1
3556,174317025,0,0,2
3557,174317020,0,1,2
3558,174317014,0,0,2
3559,174317008,0,0,1
3560,174317003,0,1,2
3561,174316998,0,0,1
3562,174316994,0,0,2
3563,174316666,0,0,1
3564,174316613,0,0,1
3565,174316592,0,1,1
3566,174316580,0,1,2
3567,174316572,0,0,1
3568,174316564,0,0,1
3569,174316431,0,1,2
3570,174316430,0,1,2
3571,174316428,0,1,2
3572,174316426,0,1,2
3573,174316394,1,0,3
3574,174316388,0,1,2
3575,174316385,0,0,2
3576,174316380,0,1,1
3577,174316205,0,3,2
3578,174316200,0,0,1
3579,174316193,0,0,1
3580,174316190,0,1,2
3581,174316187,0,1,2
3582,174316183,0,2,2
3583,174316177,0,0,1
3584,174316154,0,1,2
3585,174316149,0,1,1
3586,174316142,0,0,1
3587,174316121,0,2,2
3588,174316118,0,1,2
3589,174316114,0,0,2
3590,174316052,0,0,1
3591,174316051,0,0,1
3592,174316048,0,1,1
3593,174316046,0,1,1
3594,174316013,0,0,2
3595,174316007,0,1,1
3596,174316005,0,0,1
3597,174316001,0,1,2
3598,174315979,0,3,2
3599,174315974,0,1,2
3600,174315971,0,0,2
3601,174315967,0,1,2
3602,174315807,0,1,1
3603,174315803,0,0,2
3604,174315801,0,1,1
3605,174315800,0,1,2
3606,174315797,0,1,1
3607,174315495,0,1,1
3608,174315493,0,0,1
3609,174315489,0,3,1
3610,174315485,0,3,2
3611,174315481,0,1,1
3612,174315233,0,0,2
3613,174315228,0,0,1
3614,174315225,0,1,1
3615,174315222,0,1,1
3616,174315220,0,0,1
3617,174315217,0,1,1
3618,174315216,0,1,2
3619,174315212,0,3,2
3620,174314418,0,1,1
3621,174314415,0,3,1
3622,174314412,0,1,2
3623,174313026,0,1,2
3624,174313022,0,1,1
3625,174313015,0,1,1
3626,174313012,0,1,2
3627,174313008,0,3,1
3628,174313007,0,0,1
3629,174313005,0,1,1
3630,174313002,0,1,2
3631,174312996,0,1,2
3632,174312990,0,1,1
3633,174312790,0,0,2
3634,174312775,0,1,1
3635,174312767,1,1,3
3636,174312759,1,1,3
3637,174312753,1,0,3
3638,174312750,0,1,2
3639,174312746,1,1,3
3640,174312745,0,2,2
3641,174312442,0,1,1
3642,174312438,0,1,2
3643,174312434,0,3,2
3644,174312430,0,0,2
3645,174312427,0,0,2
3646,174311319,0,1,2
3647,174311316,0,1,1
3648,174311312,1,1,3
3649,174311291,0,1,2
3650,174311288,0,1,2
3651,174311278,0,0,1
3652,174309656,0,0,2
3653,174309653,1,0,3
3654,174309650,0,0,2
3655,174309647,0,1,1
3656,174309643,0,0,1
3657,174305397,0,1,1
3658,174305392,0,1,2
3659,174305389,0,1,2
3660,174305384,0,3,2
3661,174305186,0,1,2
3662,174305177,0,1,1
3663,174305173,0,0,2
3664,174305167,1,1,3
3665,174305159,0,1,2
3666,174304893,0,1,2
3667,174304888,0,0,2
3668,174304886,0,1,2
3669,174304880,0,2,1
3670,174304342,0,0,1
3671,174304337,0,0,1
3672,174304328,0,0,2
3673,174304325,0,0,2
3674,174299263,0,0,1
3675,174299259,0,0,1
3676,174299257,0,0,2
3677,174299253,0,0,2
3678,174299228,0,0,1
3679,174299223,0,0,1
3680,174299218,0,1,2
3681,174299212,0,1,2
3682,174264652,0,0,1
3683,174264612,0,0,1
3684,174259628,0,0,1
3685,174259621,0,0,1
3686,174259613,0,0,1
3687,174259635,0,0,1
3688,174252598,0,2,1
3689,174252251,0,0,2
3690,174251945,0,3,1
3691,174229295,0,0,2
3692,174171844,0,0,1
3693,174171835,0,0,1
3694,174171829,0,0,2
3695,174096710,0,0,2
3696,174096702,0,0,1
3697,174096695,0,0,1
3698,174087460,0,3,2
3699,174087454,0,2,2
3700,174087448,0,1,2
3701,174087440,0,1,2
3702,174087436,0,2,2
3703,174087433,0,0,2
3704,174087429,0,1,1
3705,174087423,0,0,1
3706,174069030,0,1,1
3707,174069026,0,0,1
3708,174069025,0,0,2
3709,174069024,0,1,1
3710,174069021,0,1,1
3711,174066588,1,0,3
3712,174066581,0,0,1
3713,174066575,1,1,3
3714,174061285,0,0,2
3715,174061282,0,0,1
3716,174061272,0,1,2
3717,174052591,0,0,1
3718,174052590,0,0,1
3719,174052588,0,0,1
3720,174052587,0,0,1
3721,174052585,0,0,1
3722,174051427,0,1,1
3723,174051421,0,0,2
3724,174051414,0,3,2
3725,174051409,0,0,2
3726,174051403,0,0,2
3727,174051398,0,1,2
3728,174051393,0,1,2
3729,174051386,0,0,2
3730,174050789,0,1,2
3731,174050786,0,0,1
3732,174050782,0,,2
3733,174050780,0,0,1
3734,174050778,0,0,2
3735,174049975,0,0,1
3736,174049973,0,0,1
3737,174049972,0,1,1
3738,174049968,0,0,1
3739,174049966,0,0,1
3740,174049409,0,0,2
3741,174049405,0,1,1
3742,174049401,0,1,1
3743,174049399,0,1,1
3744,174049334,0,0,2
3745,174049327,0,0,2
3746,174047841,0,0,2
3747,174047840,0,0,2
3748,174047839,0,0,2
3749,174047838,1,0,3
3750,174047837,0,0,1
3751,174047761,0,0,1
3752,174047759,0,0,1
3753,174047757,0,1,1
3754,174047756,0,1,1
3755,174047755,0,0,1
3756,174047531,0,1,2
3757,174047527,1,1,3
3758,174047526,0,0,1
3759,174047523,0,1,1
3760,174047519,0,0,1
3761,174046685,1,0,3
3762,174046683,1,0,4
3763,174046680,1,0,3
3764,174046675,1,0,3
3765,174046673,1,0,3
3766,174046636,0,0,2
3767,174046632,1,0,3
3768,174046630,0,0,2
3769,174046629,0,0,1
3770,174046626,0,1,2
3771,174046059,0,0,1
3772,174046056,0,0,2
3773,174046055,0,0,1
3774,174046054,0,0,1
3775,174046050,0,1,1
3776,174040879,1,0,3
3777,174040875,0,1,2
3778,174040868,1,1,3
3779,174040775,0,3,2
3780,174040773,0,,2
3781,174040771,0,1,1
3782,174040769,0,3,2
3783,174040634,0,0,2
3784,174040626,1,3,3
3785,174040619,1,0,3
3786,174040617,0,0,2
3787,174040606,0,0,2
3788,174040258,0,3,1
3789,174040257,0,1,1
3790,174040190,0,1,1
3791,174040187,0,1,1
3792,174040186,0,0,1
3793,174040185,0,1,1
3794,174040183,0,0,1
3795,174040176,0,0,1
3796,174040175,0,1,1
3797,174040173,0,1,1
3798,174039643,0,1,1
3799,174039641,0,0,2
3800,174039639,0,1,1
3801,174039634,0,0,2
3802,174039610,0,0,2
3803,174039411,0,3,1
3804,174039405,0,1,1
3805,174039402,0,0,1
3806,174039395,0,0,1
3807,174039379,0,1,1
3808,174039375,0,1,1
3809,174039353,0,0,2
3810,174039330,1,0,3
3811,174039298,0,0,2
3812,174039271,0,0,2
3813,174039206,0,1,2
3814,174039204,0,1,1
3815,174039203,0,1,2
3816,174039196,0,1,1
3817,174039195,0,1,1
3818,174039194,0,0,1
3819,174039193,0,1,1
3820,174039192,0,0,2
3821,174039187,0,0,1
3822,174039185,0,1,1
3823,174039184,0,0,2
3824,174039182,0,1,2
3825,174039174,0,0,1
3826,174039172,0,2,2
3827,174039170,0,0,1
3828,174039169,1,1,3
3829,174039165,0,1,2
3830,174033801,0,2,1
3831,174033799,0,2,2
3832,174033796,0,0,2
3833,174033794,0,1,1
3834,174033612,0,1,1
3835,174033608,0,0,2
3836,174033605,0,0,2
3837,174033588,0,0,2
3838,174033585,0,1,2
3839,174033583,0,3,1
3840,174031903,0,1,2
3841,174030934,0,0,1
3842,174030928,0,0,1
3843,174030925,0,0,1
3844,174030921,0,1,2
3845,174030881,0,0,2
3846,174030879,0,,2
3847,174030837,0,0,1
3848,174030833,0,0,2
3849,174030831,0,1,2
3850,174030828,0,0,2
3851,174030825,0,2,2
3852,174030626,0,0,1
3853,174030607,0,1,1
3854,174030605,0,0,2
3855,174030599,0,0,1
3856,174030596,0,1,2
3857,174030189,0,1,2
3858,174030083,0,1,2
3859,174030079,0,1,2
3860,174030076,0,1,2
3861,174030072,0,1,2
3862,174030070,0,1,2
3863,174029907,0,1,2
3864,174029902,0,1,2
3865,174029896,0,1,2
3866,174029893,0,1,2
3867,174029888,0,0,2
3868,174029764,0,1,2
3869,174029759,0,1,1
3870,174029756,0,0,1
3871,174029754,0,0,1
3872,174029751,0,0,2
3873,174029748,0,3,2
3874,174029743,0,0,1
3875,174029742,0,3,2
3876,174029734,0,0,1
3877,174029730,0,1,1
3878,174029610,0,1,1
3879,174029605,0,2,1
3880,174029602,0,0,2
3881,174029597,0,0,1
3882,174029595,0,3,1
3883,174029592,0,1,2
3884,174029469,0,0,2
3885,174029467,0,1,1
3886,174029463,0,0,2
3887,174029459,0,1,2
3888,174029457,0,0,2
3889,174025849,0,0,1
3890,174025846,0,0,1
3891,174025844,0,1,2
3892,174025842,0,0,2
3893,174025840,1,1,3
3894,174025837,1,1,3
3895,174025604,1,0,3
3896,174025599,0,1,1
3897,174025596,0,1,1
3898,174025590,0,0,2
3899,174025587,0,1,1
3900,174021001,0,0,1
3901,174020993,0,1,2
3902,174020982,0,0,1
3903,174020979,0,0,2
3904,174020782,0,0,1
3905,174020771,0,0,1
3906,174020766,0,0,2
3907,174020373,0,1,1
3908,174020349,0,1,1
3909,174020310,0,1,2
3910,174019471,0,0,1
3911,174019291,0,0,1
3912,174019267,0,0,2
3913,174018376,0,1,1
3914,174018347,0,1,2
3915,174018340,0,0,1
3916,174018335,0,1,2
3917,174018030,0,1,2
3918,174017628,0,0,1
3919,174017624,1,1,3
3920,174017619,0,2,2
3921,174017476,0,1,1
3922,174017471,0,1,2
3923,174017468,0,0,2
3924,174017465,0,3,2
3925,174017425,0,1,1
3926,174017421,0,2,2
3927,174017416,0,0,2
3928,174017402,0,0,1
3929,174017399,0,1,1
3930,174017393,0,0,1
3931,174017388,0,1,1
3932,174017350,0,1,2
3933,174017346,0,0,1
3934,174017344,0,0,1
3935,174017341,0,1,2
3936,174017290,0,1,1
3937,174017255,0,1,2
3938,174017249,0,0,1
3939,174017248,0,1,2
3940,174017243,0,1,2
3941,174016645,0,1,2
3942,174016637,0,1,1
3943,174016629,0,1,2
3944,174016316,0,0,2
3945,174016312,0,1,2
3946,174016237,1,1,3
3947,174016231,0,0,2
3948,174016219,0,0,2
3949,174016151,0,0,1
3950,174016148,0,0,1
3951,174016141,0,0,1
3952,174016113,0,0,2
3953,174016107,0,1,2
3954,174016063,0,2,2
3955,174015630,0,1,2
3956,174015626,0,1,2
3957,174015622,1,0,3
3958,174015512,0,0,2
3959,174015432,0,1,1
3960,174015421,0,0,2
3961,174015411,0,1,2
3962,174015389,0,0,1
3963,174015386,0,0,1
3964,174015384,0,1,2
3965,174015380,0,1,2
3966,174014989,1,1,3
3967,174014984,0,0,2
3968,174014978,0,1,2
3969,174013288,0,1,2
3970,174013283,0,1,2
3971,174013277,0,1,2
3972,174011995,0,0,2
3973,174011160,0,1,2
3974,174011155,0,1,2
3975,174011152,0,0,1
3976,174011139,0,0,1
3977,174011136,0,0,1
3978,174011132,0,0,1
3979,174011126,0,1,2
3980,174010978,0,1,1
3981,174010966,0,1,2
3982,174010959,0,0,1
3983,174010958,0,1,2
3984,174010951,0,1,2
3985,174010945,0,1,2
3986,174010940,0,1,2
3987,174010933,0,0,2
3988,174010921,0,1,2
3989,174010908,0,1,1
3990,174010895,0,1,1
3991,174010857,0,0,1
3992,174010841,0,2,1
3993,174010825,0,0,2
3994,174010785,0,0,1
3995,174010774,0,1,2
3996,174010766,0,1,2
3997,174010759,0,0,2
3998,174010696,0,2,2
3999,174010690,0,1,2
4000,174010687,0,1,1
4001,174611828,1,1,3
4002,174008716,0,1,1
4003,174008702,0,1,2
4004,174008696,0,1,1
4005,174611562,0,1,2
4006,174611554,0,1,1
4007,174007921,0,1,2
4008,174007909,0,1,1
4009,174007895,0,1,2
4010,174007879,0,0,2
4011,174007681,0,1,1
4012,174007676,0,1,1
4013,174007672,0,0,1
4014,174007667,0,1,1
4015,174002870,0,1,1
4016,174002866,0,0,2
4017,174002863,0,1,1
4018,174002860,0,1,1
4019,174002857,0,1,1
4020,174002716,0,1,2
4021,174002705,0,1,2
4022,174002697,0,0,1
4023,174002684,0,1,1
4024,174001932,0,0,1
4025,174001811,0,2,1
4026,174001796,0,1,2
4027,174001744,0,0,2
4028,174001728,0,0,2
4029,174001404,0,0,2
4030,174001392,0,0,1
4031,174001369,0,0,2
4032,174001357,0,0,1
4033,174001323,0,0,2
4034,174001311,0,1,1
4035,174001306,0,1,1
4036,173999288,0,1,2
4037,173999284,0,0,2
4038,173985314,0,1,1
4039,173984747,0,2,1
4040,173984364,0,0,1
4041,173980257,0,0,2
4042,173980253,0,3,1
4043,173977114,0,0,2
4044,173977108,0,1,1
4045,173965074,0,2,1
4046,173964746,0,1,2
4047,173964125,0,0,1
4048,173949311,0,0,1
4049,173935376,0,0,2
4050,173926779,0,0,2
4051,173914448,0,0,2
4052,173914443,0,1,1
4053,173914363,0,0,2
4054,173904479,0,0,2
4055,173899795,0,1,1
4056,173899790,0,0,2
4057,174039188,0,0,1
4058,174613398,0,0,1
4059,175668073,0,0,2
4060,175668077,0,1,2
4061,173767236,0,0,1
4062,173767233,0,1,2
4063,173767227,1,0,3
4064,173767219,0,1,2
4065,173767213,1,0,3
4066,173761006,0,1,1
4067,173761003,0,0,2
4068,173760998,0,0,1
4069,173760996,0,1,1
4070,173760989,0,0,2
4071,173759150,0,0,2
4072,173759147,0,0,1
4073,173759145,0,0,1
4074,173759141,0,0,2
4075,173757559,0,1,2
4076,173757555,0,0,2
4077,173754775,0,1,1
4078,173754769,0,1,1
4079,173754761,0,0,2
4080,173754755,0,0,2
4081,173754746,0,2,2
4082,173750681,0,1,1
4083,173750677,0,,1
4084,173749872,0,1,1
4085,173749871,1,0,3
4086,173748727,0,0,2
4087,173748724,0,0,2
4088,173748719,0,0,1
4089,173748716,0,0,2
4090,173746929,0,0,1
4091,173746928,0,1,1
4092,173746927,0,0,2
4093,173746926,0,0,1
4094,173746925,0,0,1
4095,173746924,0,0,2
4096,173746922,0,0,1
4097,173746921,0,1,2
4098,173746920,0,1,1
4099,173746919,0,0,1
4100,173746913,0,0,2
4101,173746912,0,1,1
4102,173746908,0,1,2
4103,173746907,0,0,1
4104,173746905,0,0,2
4105,173744300,0,1,2
4106,173744299,0,0,2
4107,173744298,0,1,1
4108,173744297,0,0,1
4109,173744296,1,1,3
4110,173744295,0,,1
4111,173742933,0,0,1
4112,173742932,0,0,1
4113,173742931,0,0,1
4114,173742929,0,0,1
4115,173742928,0,0,1
4116,173741669,0,0,1
4117,173741667,1,0,3
4118,173740656,0,0,1
4119,173740654,0,0,2
4120,173740652,0,3,2
4121,173740645,0,0,2
4122,173740643,0,0,2
4123,173740456,0,0,2
4124,173740455,0,0,1
4125,173740453,0,0,2
4126,173740451,0,0,1
4127,173740450,0,1,1
4128,173740449,0,0,1
4129,173739515,0,1,2
4130,173739511,0,1,1
4131,173739460,0,1,1
4132,173739458,0,1,1
4133,173739457,0,0,1
4134,173739455,0,1,1
4135,173739452,0,1,1
4136,173739450,0,0,1
4137,173739447,0,0,1
4138,173739445,0,1,1
4139,173738545,0,1,1
4140,173738533,0,0,2
4141,173738529,0,3,1
4142,173738518,0,1,2
4143,173738288,0,3,1
4144,173738285,0,0,2
4145,173738280,1,0,3
4146,173738277,0,0,1
4147,173738275,0,0,2
4148,173738083,0,1,2
4149,173738080,0,1,1
4150,173738079,0,0,1
4151,173738075,0,0,1
4152,173738074,0,1,2
4153,173737798,0,0,1
4154,173737797,0,0,2
4155,173737796,0,0,1
4156,173737795,0,0,1
4157,173737793,0,0,1
4158,173737779,0,1,1
4159,173737778,0,0,2
4160,173737773,0,0,2
4161,173737770,0,0,2
4162,173737769,0,1,2
4163,173737764,1,0,3
4164,173737762,1,0,3
4165,173737761,1,1,3
4166,173737759,1,0,3
4167,173737757,1,0,3
4168,173737738,0,0,2
4169,173737733,0,1,1
4170,173737730,0,0,1
4171,173737726,0,0,1
4172,173737721,0,0,1
4173,173736811,0,0,2
4174,173736810,0,0,1
4175,173736809,0,0,1
4176,173736808,0,0,1
4177,173736807,0,0,1
4178,173736793,0,0,1
4179,173736792,0,0,2
4180,173736790,0,0,2
4181,173736788,0,0,1
4182,173736787,0,0,1
4183,173736785,0,0,1
4184,173736784,0,0,2
4185,173736783,0,0,2
4186,173736782,0,0,2
4187,173736778,0,0,1
4188,173736776,0,1,1
4189,173736774,0,0,1
4190,173736773,0,1,2
4191,173736772,0,1,2
4192,173730975,0,0,1
4193,173730973,0,0,1
4194,173730972,0,0,2
4195,173730970,0,0,1
4196,173730968,0,0,2
4197,173730920,0,0,2
4198,173730919,0,0,1
4199,173730916,0,0,1
4200,173730915,0,0,2
4201,173730914,0,1,2
4202,173730912,0,0,1
4203,173730910,0,0,2
4204,173730907,0,3,2
4205,173730904,0,2,2
4206,173730902,0,3,1
4207,174606391,0,0,1
4208,173714527,0,1,2
4209,173713516,0,0,1
4210,173711809,0,0,1
4211,173711804,0,1,1
4212,173706002,0,1,1
4213,173705994,0,1,2
4214,173705990,0,1,2
4215,173705986,0,1,1
4216,173705982,0,0,2
4217,173703709,0,0,1
4218,173703707,0,1,1
4219,173703703,0,0,1
4220,173703702,0,0,2
4221,173703701,0,1,2
4222,173703700,0,0,2
4223,173703698,0,3,2
4224,173703696,0,1,1
4225,173703694,0,3,1
4226,173703693,0,0,1
4227,173703690,0,0,2
4228,173693706,0,1,2
4229,173693698,0,1,1
4230,173693690,0,0,1
4231,173689122,1,2,3
4232,173689115,0,1,2
4233,173689111,0,1,2
4234,173674215,0,0,2
4235,173674209,0,0,1
4236,173651180,0,0,2
4237,173651178,0,0,1
4238,173651176,0,1,2
4239,173651174,0,0,1
4240,173651171,0,0,1
4241,173651169,0,1,2
4242,173651168,0,0,2
4243,173651166,0,0,1
4244,173651163,0,0,2
4245,173651162,0,0,2
4246,173651161,0,1,2
4247,173651160,0,1,2
4248,173736791,0,0,2
4249,173576322,0,0,1
4250,173576276,0,0,2
4251,173576259,0,0,2
4252,173576252,0,0,2
4253,173576232,1,0,3
4254,173575263,1,1,3
4255,173571844,0,0,1
4256,173571843,0,0,2
4257,173571842,0,0,2
4258,173570856,0,0,1
4259,173570854,0,0,1
4260,173570853,0,0,2
4261,173570851,1,0,3
4262,173570850,0,0,1
4263,173570527,0,0,1
4264,173570526,0,3,1
4265,173570525,0,0,2
4266,173570524,0,0,1
4267,173570522,0,0,2
4268,173570473,1,0,3
4269,173570471,0,0,2
4270,173570470,1,,3
4271,173570469,1,0,3
4272,173570468,1,0,3
4273,173570082,0,0,1
4274,173570078,0,0,1
4275,173570074,0,2,1
4276,173570071,0,0,2
4277,173570069,0,1,1
4278,173569162,0,0,2
4279,173569161,0,0,2
4280,173569159,0,0,2
4281,173569158,0,0,2
4282,173569155,0,0,1
4283,173569141,0,0,1
4284,173569140,0,0,1
4285,173569139,0,0,1
4286,173569138,0,0,1
4287,173569137,0,0,1
4288,173568858,0,0,1
4289,173568854,0,0,2
4290,173568853,0,0,1
4291,173568850,0,0,1
4292,173568849,0,1,1
4293,173568845,0,1,1
4294,173568844,0,0,1
4295,173568843,0,1,1
4296,173568841,0,0,1
4297,173568132,0,0,2
4298,173568131,0,0,2
4299,173567384,0,0,1
4300,173567383,0,1,2
4301,173567381,0,0,2
4302,173567379,0,0,2
4303,173567378,0,0,2
4304,173567377,0,0,1
4305,173567376,0,1,2
4306,173567375,0,0,2
4307,173567372,0,1,2
4308,173567370,0,0,1
4309,173567344,0,0,2
4310,173567343,0,0,2
4311,173567342,0,0,2
4312,173567341,0,3,2
4313,173567340,0,0,2
4314,173567339,0,1,2
4315,173567300,0,0,2
4316,173567299,0,1,2
4317,173566386,1,0,3
4318,173566385,0,0,2
4319,173566384,1,0,4
4320,173566382,1,0,3
4321,173566380,1,0,3
4322,173566379,1,2,3
4323,173566378,1,0,3
4324,173566377,0,0,2
4325,173566353,0,0,1
4326,173566352,0,0,1
4327,173566350,0,0,1
4328,173566349,0,0,2
4329,173566347,0,1,1
4330,173566344,0,0,1
4331,173566342,0,1,2
4332,173566341,0,0,1
4333,173566340,0,0,1
4334,173566339,0,0,1
4335,173566337,0,1,2
4336,173566335,0,0,1
4337,173566333,0,0,1
4338,173566332,0,2,2
4339,173566331,0,0,1
4340,173565313,1,0,3
4341,173565312,1,0,3
4342,173565310,1,0,3
4343,173565309,1,0,3
4344,173565308,1,2,3
4345,173565302,0,1,1
4346,173565301,0,2,2
4347,173565300,1,1,3
4348,173565299,1,0,3
4349,173565297,0,1,1
4350,173564810,0,1,1
4351,173564808,0,0,1
4352,173564806,0,0,1
4353,173564805,0,1,1
4354,173564804,0,,2
4355,173564803,0,1,2
4356,173564801,0,1,2
4357,173564758,0,3,2
4358,173564755,0,0,1
4359,173564753,0,0,1
4360,173564750,0,0,1
4361,173564749,0,1,2
4362,173564748,1,0,3
4363,173564747,0,0,1
4364,173564334,0,0,2
4365,173564333,0,3,1
4366,173564332,0,0,1
4367,173564331,0,0,1
4368,173564330,0,0,1
4369,173561292,0,0,1
4370,173561291,0,1,1
4371,173561290,0,0,1
4372,173561289,0,2,2
4373,173561288,0,0,2
4374,173561260,0,0,1
4375,173561257,0,0,2
4376,173561253,0,0,2
